<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
Сбербанк;D;2014-07-28;000000;74.51;74.6;72.6;72.82;116467930;8557052061.2
Сбербанк;D;2014-07-29;000000;72.45;74.5;71.86;73.2;193639220;14153119044.7
Сбербанк;D;2014-07-30;000000;72.65;75.83;72.33;73.68;194588780;14523547897.5
Сбербанк;D;2014-07-31;000000;73.9;75.27;73.24;73.6;110573680;8188974758.4
Сбербанк;D;2014-08-01;000000;72.88;73.5;71.52;72.37;183538940;13276911148.5
Сбербанк;D;2014-08-02;000000;72.37;72.37;72.37;72.37;0;0
Сбербанк;D;2014-08-03;000000;72.37;72.37;72.37;72.37;0;0
Сбербанк;D;2014-08-04;000000;72.8;73.59;71.85;72.75;102965070;7492810618.6
Сбербанк;D;2014-08-05;000000;73;73.3;71.57;71.6;103702890;7475834047.6
Сбербанк;D;2014-08-06;000000;71.22;71.3;68.85;69;252771000;17648189319.1
Сбербанк;D;2014-08-07;000000;68.42;69.3;66.1;68.5;257510130;17451511001.3
Сбербанк;D;2014-08-08;000000;67.91;70.75;67.91;70.7;162405320;11312689552.6
Сбербанк;D;2014-08-09;000000;70.7;70.7;70.7;70.7;0;0
Сбербанк;D;2014-08-10;000000;70.7;70.7;70.7;70.7;0;0
Сбербанк;D;2014-08-11;000000;72.01;74.4;72.01;74.21;168710010;12396749732.9
Сбербанк;D;2014-08-12;000000;74.1;75.18;72.88;73.35;168530250;12470921233.2
Сбербанк;D;2014-08-13;000000;73.04;75.19;72.6;74.84;137022330;10204042131.6
Сбербанк;D;2014-08-14;000000;74.94;75.87;74.3;74.99;146635000;11001471078
Сбербанк;D;2014-08-15;000000;75.01;76;74;75.05;127078390;9520904415.8
Сбербанк;D;2014-08-16;000000;75.05;75.05;75.05;75.05;0;0
Сбербанк;D;2014-08-17;000000;75.05;75.05;75.05;75.05;0;0
Сбербанк;D;2014-08-18;000000;75.21;75.98;74.77;75.15;87278050;6573355528.3
Сбербанк;D;2014-08-19;000000;75.75;76.1;75.11;76;97471200;7381460232.9
Сбербанк;D;2014-08-20;000000;76;76.9;75.18;76.9;120071260;9121903753.5
Сбербанк;D;2014-08-21;000000;76.87;78.61;76.71;78.4;115995050;9023655140.5
Сбербанк;D;2014-08-22;000000;78.5;78.89;76.88;78.39;140619770;10934358452.3
Сбербанк;D;2014-08-23;000000;78.39;78.39;78.39;78.39;0;0
Сбербанк;D;2014-08-24;000000;78.39;78.39;78.39;78.39;0;0
Сбербанк;D;2014-08-25;000000;78.51;79.69;78.25;78.56;118676060;9372795671
Сбербанк;D;2014-08-26;000000;78.6;78.92;77.24;77.44;79132960;6172031870.7
Сбербанк;D;2014-08-27;000000;77.89;78.39;77.51;77.93;81493260;6358565106.8
Сбербанк;D;2014-08-28;000000;77.46;77.87;74.45;74.59;231820440;17577035274
Сбербанк;D;2014-08-29;000000;74.49;74.97;72.56;73.21;193460210;14242612092.1
Сбербанк;D;2014-08-30;000000;73.21;73.21;73.21;73.21;0;0
Сбербанк;D;2014-08-31;000000;73.21;73.21;73.21;73.21;0;0
Сбербанк;D;2014-09-01;000000;73.51;74.94;72.52;73.68;164429290;12118090739.3
Сбербанк;D;2014-09-02;000000;73.67;74.49;72.94;73.76;104627840;7701340899.6
Сбербанк;D;2014-09-03;000000;74.19;78.75;73.75;78.5;277102210;21333848810.2
Сбербанк;D;2014-09-04;000000;78.6;79.95;77.18;79.39;158504110;12434841180.8
Сбербанк;D;2014-09-05;000000;78.8;81.3;78.5;80.25;159432130;12760679862.3
Сбербанк;D;2014-09-06;000000;80.25;80.25;80.25;80.25;0;0
Сбербанк;D;2014-09-07;000000;80.25;80.25;80.25;80.25;0;0
Сбербанк;D;2014-09-08;000000;80.25;80.39;78.26;78.69;108470700;8586491913.2
Сбербанк;D;2014-09-09;000000;78.85;80.2;78.69;79.41;105818380;8416207166.7
Сбербанк;D;2014-09-10;000000;78.8;79.4;78.39;78.67;86323660;6806564900.8
Сбербанк;D;2014-09-11;000000;79.05;79.55;76.14;76.3;153119340;11862400181.6
Сбербанк;D;2014-09-12;000000;76;77.77;75.13;76.65;145526680;11142306440.4
Сбербанк;D;2014-09-13;000000;76.65;76.65;76.65;76.65;0;0
Сбербанк;D;2014-09-14;000000;76.65;76.65;76.65;76.65;0;0
Сбербанк;D;2014-09-15;000000;76.3;77.08;75.45;75.63;127147020;9667420501.4
Сбербанк;D;2014-09-16;000000;75.85;77.9;75.63;77.6;141626080;10911100950.9
Сбербанк;D;2014-09-17;000000;77.5;78.92;76.55;78.66;150425900;11680433036.9
Сбербанк;D;2014-09-18;000000;78.62;79.3;77.71;77.98;102250150;8031614350
Сбербанк;D;2014-09-19;000000;78.3;78.46;76.62;77.4;122982290;9528065775.8
Сбербанк;D;2014-09-20;000000;77.4;77.4;77.4;77.4;0;0
Сбербанк;D;2014-09-21;000000;77.4;77.4;77.4;77.4;0;0
Сбербанк;D;2014-09-22;000000;77.2;77.69;75.89;76;84589910;6471712224.7
Сбербанк;D;2014-09-23;000000;76.32;77.84;76.2;77.68;97635080;7511750614.8
Сбербанк;D;2014-09-24;000000;77.93;79.55;77.87;79.05;123499180;9743665248.4
Сбербанк;D;2014-09-25;000000;79.6;80.15;78;78.01;121092190;9593588851.2
Сбербанк;D;2014-09-26;000000;77.56;78.43;76.85;77.6;111612420;8662360631.6
Сбербанк;D;2014-09-27;000000;77.6;77.6;77.6;77.6;0;0
Сбербанк;D;2014-09-28;000000;77.6;77.6;77.6;77.6;0;0
Сбербанк;D;2014-09-29;000000;77.98;78.38;76.53;76.7;100645000;7794311609.8
Сбербанк;D;2014-09-30;000000;77.08;77.44;75.52;75.52;144552360;11065325634.6
Сбербанк;D;2014-10-01;000000;75.2;76.26;74.26;74.26;130262550;9813229524.8
Сбербанк;D;2014-10-02;000000;74.05;74.47;72.57;73.15;145206610;10657701141
Сбербанк;D;2014-10-03;000000;73.73;74.69;73.12;73.77;111663690;8251476086.9
Сбербанк;D;2014-10-04;000000;73.77;73.77;73.77;73.77;0;0
Сбербанк;D;2014-10-05;000000;73.77;73.77;73.77;73.77;0;0
Сбербанк;D;2014-10-06;000000;74.36;76.6;74.25;76.33;125594530;9485664906.9
Сбербанк;D;2014-10-07;000000;76.33;76.54;74.96;75.32;97153580;7353823645.6
Сбербанк;D;2014-10-08;000000;74.85;75.25;73.76;73.8;132003430;9823200108
Сбербанк;D;2014-10-09;000000;75.05;75.7;73.52;73.65;144528280;10790147160.4
Сбербанк;D;2014-10-10;000000;72.64;73.77;72.06;73.5;141617220;10334279936.8
Сбербанк;D;2014-10-11;000000;73.5;73.5;73.5;73.5;0;0
Сбербанк;D;2014-10-12;000000;73.5;73.5;73.5;73.5;0;0
Сбербанк;D;2014-10-13;000000;72.8;75.24;72.65;74.26;116922770;8700342715.7
Сбербанк;D;2014-10-14;000000;74.15;75.36;73.86;74.55;95473820;7128513782.7
Сбербанк;D;2014-10-15;000000;74.31;74.86;72.81;73.08;120577500;8865781517.8
Сбербанк;D;2014-10-16;000000;73.2;74.05;70.95;71.12;195738120;14162680267.6
Сбербанк;D;2014-10-17;000000;71.8;73.3;71.38;73.15;146039730;10590495491.3
Сбербанк;D;2014-10-18;000000;73.15;73.15;73.15;73.15;0;0
Сбербанк;D;2014-10-19;000000;73.15;73.15;73.15;73.15;0;0
Сбербанк;D;2014-10-20;000000;73.4;73.93;71.75;72.25;122048450;8881557582.1
Сбербанк;D;2014-10-21;000000;72;73.16;71.3;72.5;116676840;8448389158.6
Сбербанк;D;2014-10-22;000000;73;73.37;71.8;71.82;98536180;7122868294.3
Сбербанк;D;2014-10-23;000000;71.47;72.1;70.85;71.59;132619500;9462546234.6
Сбербанк;D;2014-10-24;000000;71.35;72.49;70.93;72.49;76065860;5450085857.4
Сбербанк;D;2014-10-25;000000;72.49;72.49;72.49;72.49;0;0
Сбербанк;D;2014-10-26;000000;72.49;72.49;72.49;72.49;0;0
Сбербанк;D;2014-10-27;000000;73.2;73.78;72.25;72.9;119696300;8754745253.3
Сбербанк;D;2014-10-28;000000;73.18;74.2;72.73;73.9;101388880;7463421519.8
Сбербанк;D;2014-10-29;000000;74.1;74.8;73.68;74.05;100125200;7438238512.1
Сбербанк;D;2014-10-30;000000;73.7;75.13;73.43;74.98;180995180;13453034887.8
Сбербанк;D;2014-10-31;000000;75.45;76.84;75.23;76.23;154675720;11759995500.7
Сбербанк;D;2014-11-01;000000;76.23;76.23;76.23;76.23;0;0
Сбербанк;D;2014-11-02;000000;76.23;76.23;76.23;76.23;0;0
Сбербанк;D;2014-11-03;000000;76.07;76.66;75.61;76.29;49892210;3803202502.7
Сбербанк;D;2014-11-04;000000;76.29;76.29;76.29;76.29;0;0
Сбербанк;D;2014-11-05;000000;75.8;75.94;75.02;75.65;101085650;7625975611.1
Сбербанк;D;2014-11-06;000000;75.76;76.88;74.75;75.05;109722350;8343805220.4
Сбербанк;D;2014-11-07;000000;75.16;77.65;74.41;75.69;195083240;14790665046.6
Сбербанк;D;2014-11-08;000000;75.69;75.69;75.69;75.69;0;0
Сбербанк;D;2014-11-09;000000;75.69;75.69;75.69;75.69;0;0
Сбербанк;D;2014-11-10;000000;76.36;77.78;76.12;77.78;125636500;9681955158.5
Сбербанк;D;2014-11-11;000000;77.85;78.7;77.01;77.34;130820430;10202557176.4
Сбербанк;D;2014-11-12;000000;77.35;77.55;76.13;76.32;113847180;8738507254.5
Сбербанк;D;2014-11-13;000000;76.31;76.5;73.73;74.03;150544890;11286173621.4
Сбербанк;D;2014-11-14;000000;73.8;74.5;73.1;74.15;101827010;7512929431.5
Сбербанк;D;2014-11-15;000000;74.15;74.15;74.15;74.15;0;0
Сбербанк;D;2014-11-16;000000;74.15;74.15;74.15;74.15;0;0
Сбербанк;D;2014-11-17;000000;73.61;74.45;73.47;73.97;77982280;5763830832.1
Сбербанк;D;2014-11-18;000000;74.42;75.35;73.45;75.21;121080470;9033452366.9
Сбербанк;D;2014-11-19;000000;75.29;75.54;73.87;73.9;89158940;6660852593.4
Сбербанк;D;2014-11-20;000000;73.9;74.9;72.93;73.63;104580980;7700368683.1
Сбербанк;D;2014-11-21;000000;73.99;74.71;72.95;74.39;105852740;7816148671.7
Сбербанк;D;2014-11-22;000000;74.39;74.39;74.39;74.39;0;0
Сбербанк;D;2014-11-23;000000;74.39;74.39;74.39;74.39;0;0
Сбербанк;D;2014-11-24;000000;74.88;75.4;74.01;74.4;85541840;6389705275.5
Сбербанк;D;2014-11-25;000000;74.48;74.66;73.76;74.11;59713060;4433101334.2
Сбербанк;D;2014-11-26;000000;73.77;74.13;73.26;73.85;91757390;6760449142.3
Сбербанк;D;2014-11-27;000000;73.7;74.2;73.04;73.04;87730700;6463472882.3
Сбербанк;D;2014-11-28;000000;72.89;72.89;71.42;72.25;128193600;9244941546.6
Сбербанк;D;2014-11-29;000000;72.25;72.25;72.25;72.25;0;0
Сбербанк;D;2014-11-30;000000;72.25;72.25;72.25;72.25;0;0
Сбербанк;D;2014-12-01;000000;71.9;74.2;71.51;73.79;139383260;10201451741.1
Сбербанк;D;2014-12-02;000000;74.06;74.47;71.31;71.64;133472040;9747764666.6
Сбербанк;D;2014-12-03;000000;71.89;72.35;71.42;72;115782340;8322053520
Сбербанк;D;2014-12-04;000000;72.25;74.03;71;71.04;162018990;11776978748
Сбербанк;D;2014-12-05;000000;70.92;71.73;68.4;68.6;160171610;11210906896.8
Сбербанк;D;2014-12-06;000000;68.6;68.6;68.6;68.6;0;0
Сбербанк;D;2014-12-07;000000;68.6;68.6;68.6;68.6;0;0
Сбербанк;D;2014-12-08;000000;69.17;69.67;65.23;65.3;167156200;11218032583.7
Сбербанк;D;2014-12-09;000000;64.77;66.9;62.61;66.26;198020150;12883264678.1
Сбербанк;D;2014-12-10;000000;66.62;68.7;65.78;67.77;180002300;12140409043.8
Сбербанк;D;2014-12-11;000000;67.85;68.4;65.25;65.95;182009630;12134740057.5
Сбербанк;D;2014-12-12;000000;65.4;66.2;63.07;64.2;157344230;10234051733.4
Сбербанк;D;2014-12-13;000000;64.2;64.2;64.2;64.2;0;0
Сбербанк;D;2014-12-14;000000;64.2;64.2;64.2;64.2;0;0
Сбербанк;D;2014-12-15;000000;64;65.74;59.92;60.13;224047750;14113009196.4
Сбербанк;D;2014-12-16;000000;59.5;61.95;47.21;53.5;470750510;25448070650.6
Сбербанк;D;2014-12-17;000000;54.03;60.88;52.38;59.9;446526580;24945637858.8
Сбербанк;D;2014-12-18;000000;61.5;65.8;60.25;62.91;317744140;20215423040.7
Сбербанк;D;2014-12-19;000000;61.26;63.08;59.5;61.44;171795280;10480844257.1
Сбербанк;D;2014-12-20;000000;61.44;61.44;61.44;61.44;0;0
Сбербанк;D;2014-12-21;000000;61.44;61.44;61.44;61.44;0;0
Сбербанк;D;2014-12-22;000000;63.27;64.2;57.82;58.6;228645560;13954392663.2
Сбербанк;D;2014-12-23;000000;59.05;59.53;52.86;54;230869270;13019787626.3
Сбербанк;D;2014-12-24;000000;53.58;55.45;51.51;55;166419660;9006096055.4
Сбербанк;D;2014-12-25;000000;54.98;58.85;54.71;58.7;116646610;6598735994.3
Сбербанк;D;2014-12-26;000000;59;60;56.05;57.13;134648850;7806991890.2
Сбербанк;D;2014-12-27;000000;57.13;57.13;57.13;57.13;0;0
Сбербанк;D;2014-12-28;000000;57.13;57.13;57.13;57.13;0;0
Сбербанк;D;2014-12-29;000000;57.01;58.29;53.7;54.51;113669200;6329889661.8
Сбербанк;D;2014-12-30;000000;53.04;55.65;51.6;54.9;120437150;6492408490
Сбербанк;D;2014-12-31;000000;54.9;54.9;54.9;54.9;0;0
Сбербанк;D;2015-01-01;000000;54.9;54.9;54.9;54.9;0;0
Сбербанк;D;2015-01-02;000000;54.9;54.9;54.9;54.9;0;0
Сбербанк;D;2015-01-03;000000;54.9;54.9;54.9;54.9;0;0
Сбербанк;D;2015-01-04;000000;54.9;54.9;54.9;54.9;0;0
Сбербанк;D;2015-01-05;000000;54.02;56.77;53.58;56.37;63231040;3528066684.6
Сбербанк;D;2015-01-06;000000;56;58.45;55.83;58.28;70269700;4039309039
Сбербанк;D;2015-01-07;000000;58.28;58.28;58.28;58.28;0;0
Сбербанк;D;2015-01-08;000000;59;67.77;58.61;65.7;187598890;11928949418.6
Сбербанк;D;2015-01-09;000000;65.7;66.88;62.25;63.1;107559890;6875919602
Сбербанк;D;2015-01-10;000000;63.1;63.1;63.1;63.1;0;0
Сбербанк;D;2015-01-11;000000;63.1;63.1;63.1;63.1;0;0
Сбербанк;D;2015-01-12;000000;62.2;63.84;61.66;62.9;99435900;6252325925.8
Сбербанк;D;2015-01-13;000000;62.31;62.98;59.25;60.31;190655450;11605737117.7
Сбербанк;D;2015-01-14;000000;59.6;61.2;59.6;60.05;134066670;8109389484.4
Сбербанк;D;2015-01-15;000000;61.19;62.68;60.71;61.8;180005110;11116803588.2
Сбербанк;D;2015-01-16;000000;61.8;62.43;60.41;61.99;143117080;8789135013.7
Сбербанк;D;2015-01-17;000000;61.99;61.99;61.99;61.99;0;0
Сбербанк;D;2015-01-18;000000;61.99;61.99;61.99;61.99;0;0
Сбербанк;D;2015-01-19;000000;61.59;63.67;61.55;61.8;124918310;7849098982.7
Сбербанк;D;2015-01-20;000000;61.82;62.25;60.27;60.8;120109490;7359944280
Сбербанк;D;2015-01-21;000000;61.08;63.2;60.95;62.8;106804150;6607688949.9
Сбербанк;D;2015-01-22;000000;63.06;64.88;62.42;64.35;173344710;11052416507.5
Сбербанк;D;2015-01-23;000000;64.99;66.72;63.9;64.45;163436260;10707837068.6
Сбербанк;D;2015-01-24;000000;64.45;64.45;64.45;64.45;0;0
Сбербанк;D;2015-01-25;000000;64.45;64.45;64.45;64.45;0;0
Сбербанк;D;2015-01-26;000000;63.79;63.88;60.17;60.49;154035210;9460544664.5
Сбербанк;D;2015-01-27;000000;58.2;61.44;57.2;61.2;188572120;11362083974.5
Сбербанк;D;2015-01-28;000000;61.81;62.58;60.31;60.63;139314670;8563690146.3
Сбербанк;D;2015-01-29;000000;60.4;62;59.6;60.5;150527510;9118121323.2
Сбербанк;D;2015-01-30;000000;61.25;61.5;59.67;61.5;194980610;11811926822
Сбербанк;D;2015-01-31;000000;61.5;61.5;61.5;61.5;0;0
Сбербанк;D;2015-02-01;000000;61.5;61.5;61.5;61.5;0;0
Сбербанк;D;2015-02-02;000000;62;62.57;60.03;61.4;195554010;11971398640.4
Сбербанк;D;2015-02-03;000000;62;62.85;60.83;62;140880980;8724095416
Сбербанк;D;2015-02-04;000000;62.5;62.69;60.87;61.04;83495280;5140938108.9
Сбербанк;D;2015-02-05;000000;60.6;62.48;59.9;62.41;173331680;10646794084.8
Сбербанк;D;2015-02-06;000000;62.8;64.88;62.45;64.31;180698040;11493624557
Сбербанк;D;2015-02-07;000000;64.31;64.31;64.31;64.31;0;0
Сбербанк;D;2015-02-08;000000;64.31;64.31;64.31;64.31;0;0
Сбербанк;D;2015-02-09;000000;64.31;67.4;63.85;65.57;224135470;14757463788.4
Сбербанк;D;2015-02-10;000000;65.48;66.43;64.47;65;121431950;7942469037.7
Сбербанк;D;2015-02-11;000000;66.11;66.46;65.08;65.12;142445360;9373707905.4
Сбербанк;D;2015-02-12;000000;66.08;69.47;64.55;67.21;403090230;27193992307.7
Сбербанк;D;2015-02-13;000000;68;70.75;68;70.6;375773430;26141723325.5
Сбербанк;D;2015-02-14;000000;70.6;70.6;70.6;70.6;0;0
Сбербанк;D;2015-02-15;000000;70.6;70.6;70.6;70.6;0;0
Сбербанк;D;2015-02-16;000000;70.77;71.9;69.67;70;131054210;9230110058.8
Сбербанк;D;2015-02-17;000000;70.25;73.96;69.72;72.45;243539660;17549708874.3
Сбербанк;D;2015-02-18;000000;73.38;76.84;72.83;76.4;237863380;17870680569.6
Сбербанк;D;2015-02-19;000000;76;76.56;72.8;73.78;238749450;17678036332.8
Сбербанк;D;2015-02-20;000000;74.44;75.45;73.52;74.75;177829380;13211569519.1
Сбербанк;D;2015-02-21;000000;74.75;74.75;74.75;74.75;0;0
Сбербанк;D;2015-02-22;000000;74.75;74.75;74.75;74.75;0;0
Сбербанк;D;2015-02-23;000000;74.75;74.75;74.75;74.75;0;0
Сбербанк;D;2015-02-24;000000;72;73.87;71.76;73.7;117265120;8559427368.2
Сбербанк;D;2015-02-25;000000;73.8;74.6;72.9;74.2;122714250;9037614092.8
Сбербанк;D;2015-02-26;000000;75;76.6;74.6;75.95;143958950;10888676558.6
Сбербанк;D;2015-02-27;000000;75.8;76.75;75.26;75.91;129979040;9879008752.9
Сбербанк;D;2015-02-28;000000;75.91;75.91;75.91;75.91;0;0
Сбербанк;D;2015-03-01;000000;75.91;75.91;75.91;75.91;0;0
Сбербанк;D;2015-03-02;000000;76.38;77.45;76.1;76.2;110696420;8504254242.3
Сбербанк;D;2015-03-03;000000;76.03;76.98;74.84;75.55;129705180;9856981237.2
Сбербанк;D;2015-03-04;000000;75.35;75.72;72.31;72.31;117798050;8753923797.8
Сбербанк;D;2015-03-05;000000;72.9;74.16;71.86;72.7;175857900;12837220780.4
Сбербанк;D;2015-03-06;000000;73.08;74.11;72.58;73.25;105050160;7709717540.5
Сбербанк;D;2015-03-07;000000;73.25;73.25;73.25;73.25;0;0
Сбербанк;D;2015-03-08;000000;73.25;73.25;73.25;73.25;0;0
Сбербанк;D;2015-03-09;000000;73.25;73.25;73.25;73.25;0;0
Сбербанк;D;2015-03-10;000000;72.5;72.71;69.09;69.8;149557550;10576419799.7
Сбербанк;D;2015-03-11;000000;69.8;71.31;68.78;70.68;149717760;10529138063.7
Сбербанк;D;2015-03-12;000000;71.12;71.59;70.02;70.79;82959400;5865438400.6
Сбербанк;D;2015-03-13;000000;71;71.3;67.81;67.87;151669320;10497011469.8
Сбербанк;D;2015-03-14;000000;67.87;67.87;67.87;67.87;0;0
Сбербанк;D;2015-03-15;000000;67.87;67.87;67.87;67.87;0;0
Сбербанк;D;2015-03-16;000000;67.5;67.8;65.23;65.57;156289080;10394053064.5
Сбербанк;D;2015-03-17;000000;66.05;66.45;63.86;64.65;183457200;11909026946.1
Сбербанк;D;2015-03-18;000000;64.9;66.05;64.73;65.26;108223320;7071390466
Сбербанк;D;2015-03-19;000000;66.5;66.88;64.45;64.9;124342050;8180816209.3
Сбербанк;D;2015-03-20;000000;64.95;67.22;64.4;67;147872150;9769549263.8
Сбербанк;D;2015-03-21;000000;67;67;67;67;0;0
Сбербанк;D;2015-03-22;000000;67;67;67;67;0;0
Сбербанк;D;2015-03-23;000000;67.6;67.6;64.83;65;131474510;8686117775.5
Сбербанк;D;2015-03-24;000000;65;66.36;63.74;65.6;121944620;7961369580.2
Сбербанк;D;2015-03-25;000000;65.85;66.15;64.31;64.8;97814600;6367760928
Сбербанк;D;2015-03-26;000000;65.43;65.8;62.62;62.85;148212490;9492165288.1
Сбербанк;D;2015-03-27;000000;63.2;63.55;60.57;61;157726010;9769443845.8
Сбербанк;D;2015-03-28;000000;61;61;61;61;0;0
Сбербанк;D;2015-03-29;000000;61;61;61;61;0;0
Сбербанк;D;2015-03-30;000000;60.81;63.17;60.67;63.01;121585170;7561345446.3
Сбербанк;D;2015-03-31;000000;63;63.4;61.92;62.88;113703370;7109578273.7
Сбербанк;D;2015-04-01;000000;62.34;64.69;62.18;64.5;161132260;10287783241.6
Сбербанк;D;2015-04-02;000000;64.6;66.17;64.03;65.92;138482010;9015854137.5
Сбербанк;D;2015-04-03;000000;65.92;66.4;65.16;65.5;85588420;5628272228.4
Сбербанк;D;2015-04-04;000000;65.5;65.5;65.5;65.5;0;0
Сбербанк;D;2015-04-05;000000;65.5;65.5;65.5;65.5;0;0
Сбербанк;D;2015-04-06;000000;65.65;68.99;65.57;68.99;137120690;9189715221.3
Сбербанк;D;2015-04-07;000000;68.85;70.27;68.15;69.6;224738420;15558188707.2
Сбербанк;D;2015-04-08;000000;69.42;69.93;68.61;69.4;124300110;8607751973
Сбербанк;D;2015-04-09;000000;69.03;72;68.96;72;187982850;13305492636.9
Сбербанк;D;2015-04-10;000000;72.15;72.45;70.23;71.5;143967740;10257743884.2
Сбербанк;D;2015-04-11;000000;71.5;71.5;71.5;71.5;0;0
Сбербанк;D;2015-04-12;000000;71.5;71.5;71.5;71.5;0;0
Сбербанк;D;2015-04-13;000000;71.89;74.55;71.43;74.1;165129570;12118520801.3
Сбербанк;D;2015-04-14;000000;74.1;74.82;72.89;74.05;135451730;10002445261
Сбербанк;D;2015-04-15;000000;74.15;76.49;73.91;76.49;153846180;11553766254.9
Сбербанк;D;2015-04-16;000000;76.97;77.51;74.85;76.5;176773010;13500567052.1
Сбербанк;D;2015-04-17;000000;76.64;76.96;72.5;72.5;157337590;11754378578
Сбербанк;D;2015-04-18;000000;72.5;72.5;72.5;72.5;0;0
Сбербанк;D;2015-04-19;000000;72.5;72.5;72.5;72.5;0;0
Сбербанк;D;2015-04-20;000000;72.5;74.07;71.22;73.5;157896000;11465881118.1
Сбербанк;D;2015-04-21;000000;73.66;75.67;73.26;75.24;157633660;11716879112.3
Сбербанк;D;2015-04-22;000000;75.2;75.33;72.63;73.9;143896300;10658569420.3
Сбербанк;D;2015-04-23;000000;74;76.57;72.11;75.8;192895230;14341518309.3
Сбербанк;D;2015-04-24;000000;75.7;77.7;74.89;75.75;155138110;11841055983.5
Сбербанк;D;2015-04-25;000000;75.75;75.75;75.75;75.75;0;0
Сбербанк;D;2015-04-26;000000;75.75;75.75;75.75;75.75;0;0
Сбербанк;D;2015-04-27;000000;76.12;76.86;74.58;75.2;126319130;9552112172.9
Сбербанк;D;2015-04-28;000000;74.8;75.75;73.9;75.7;99218180;7420290830.3
Сбербанк;D;2015-04-29;000000;75.6;76.27;74.68;75.2;87147120;6589908899.1
Сбербанк;D;2015-04-30;000000;75.11;76.96;74.97;76.9;105036540;8001641723
Сбербанк;D;2015-05-01;000000;76.9;76.9;76.9;76.9;0;0
Сбербанк;D;2015-05-02;000000;76.9;76.9;76.9;76.9;0;0
Сбербанк;D;2015-05-03;000000;76.9;76.9;76.9;76.9;0;0
Сбербанк;D;2015-05-04;000000;76.9;76.9;76.9;76.9;0;0
Сбербанк;D;2015-05-05;000000;77.2;80.6;76.8;80.21;136570620;10786919266.1
Сбербанк;D;2015-05-06;000000;80.36;80.98;78.64;79.2;110343180;8790897464.3
Сбербанк;D;2015-05-07;000000;78.85;78.89;75.97;76.5;111790370;8631254510.1
Сбербанк;D;2015-05-08;000000;76.3;76.67;75.07;75.5;109570490;8296346648.5
Сбербанк;D;2015-05-09;000000;75.5;75.5;75.5;75.5;0;0
Сбербанк;D;2015-05-10;000000;75.5;75.5;75.5;75.5;0;0
Сбербанк;D;2015-05-11;000000;75.5;75.5;75.5;75.5;0;0
Сбербанк;D;2015-05-12;000000;75.5;76.7;74.33;75.19;99583780;7522013545.9
Сбербанк;D;2015-05-13;000000;75.42;76.07;74.7;75.24;108370700;8181617263.1
Сбербанк;D;2015-05-14;000000;75.04;75.35;73.6;74.31;89950110;6695102749.4
Сбербанк;D;2015-05-15;000000;74.51;75.18;73.74;75.05;66428900;4950211145
Сбербанк;D;2015-05-16;000000;75.05;75.05;75.05;75.05;0;0
Сбербанк;D;2015-05-17;000000;75.05;75.05;75.05;75.05;0;0
Сбербанк;D;2015-05-18;000000;75.49;76.05;75.09;75.36;91255640;6901311199.4
Сбербанк;D;2015-05-19;000000;75.35;75.35;73.03;73.35;95117880;7035385025.8
Сбербанк;D;2015-05-20;000000;73.24;73.58;71.41;71.6;111312700;8031173145.8
Сбербанк;D;2015-05-21;000000;71.77;73.59;71.15;73.25;98610820;7130404576
Сбербанк;D;2015-05-22;000000;73.31;74.67;73.06;74.35;130057270;9612288950.2
Сбербанк;D;2015-05-23;000000;74.35;74.35;74.35;74.35;0;0
Сбербанк;D;2015-05-24;000000;74.35;74.35;74.35;74.35;0;0
Сбербанк;D;2015-05-25;000000;74.4;74.74;72.91;74.46;60933420;4502020411.3
Сбербанк;D;2015-05-26;000000;74.65;75.16;73.9;74.67;80631210;6011972846.2
Сбербанк;D;2015-05-27;000000;74.5;74.5;72.41;74.23;110149140;8089769979
Сбербанк;D;2015-05-28;000000;74;74.97;73.32;73.6;83529650;6185895043.3
Сбербанк;D;2015-05-29;000000;73.7;76.13;73.5;73.5;136698370;10250593497.7
Сбербанк;D;2015-05-30;000000;73.5;73.5;73.5;73.5;0;0
Сбербанк;D;2015-05-31;000000;73.5;73.5;73.5;73.5;0;0
Сбербанк;D;2015-06-01;000000;73.7;74.49;72.65;72.65;113205280;8321019554.8
Сбербанк;D;2015-06-02;000000;72.88;74.25;72.25;73.92;75392090;5525454638.9
Сбербанк;D;2015-06-03;000000;74.19;74.35;71.6;71.72;107211510;7798511159.9
Сбербанк;D;2015-06-04;000000;71.69;72.2;70.55;71.25;109970350;7845641687.8
Сбербанк;D;2015-06-05;000000;71.2;71.75;70.2;70.61;77281110;5480891746.2
Сбербанк;D;2015-06-06;000000;70.61;70.61;70.61;70.61;0;0
Сбербанк;D;2015-06-07;000000;70.61;70.61;70.61;70.61;0;0
Сбербанк;D;2015-06-08;000000;70.8;71.05;69.15;69.17;102748480;7182758943.4
Сбербанк;D;2015-06-09;000000;69.26;70.35;68.41;70.21;98748730;6851335973.1
Сбербанк;D;2015-06-10;000000;70.51;72.07;70.3;71.51;91552570;6529685990.9
Сбербанк;D;2015-06-11;000000;71.14;72.55;70.23;72.55;123890170;8834867546.4
Сбербанк;D;2015-06-12;000000;72.55;72.55;72.55;72.55;0;0
Сбербанк;D;2015-06-13;000000;72.55;72.55;72.55;72.55;0;0
Сбербанк;D;2015-06-14;000000;72.55;72.55;72.55;72.55;0;0
